C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-3\trx_10_R10_3_W_AE.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Wed Oct 21 10:05:10 2015

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1      384.1383588  52 309.995E+00
  1      384.7739047  58   1.325E+03
  1      385.1336283  39   1.325E+03
  1      385.1723573  54 237.155E+00
  1      385.6249467  48  32.554E+00
  1      386.1890628  51  14.257E+00
  1      386.3465777  49  80.092E+00
  1      386.5759295  47  34.901E+00
  1      386.6392262  43  34.901E+00
  1      387.2810985  41  34.901E+00
  1      387.5480452  46   3.332E+00
  1      387.7707863  44   3.332E+00
  1      388.5579232  62   1.652E+03
  1      389.0161958  47  14.806E+00
  1      389.4858233  41  14.806E+00
  1      389.8095763  48  34.043E+00
  1      390.1947783  43  34.043E+00
  1      390.6506303  41  34.043E+00
  1      390.7151563  45   0.000E+00
  1      391.3715072  53 191.973E+00
  1      391.8076320  43 191.973E+00
  1      392.4543680  75  20.664E+03
  1      392.9911523  43  20.664E+03
  1      393.2066218  56 331.207E+00
  1      393.9987810  54 323.978E+00
  1      394.0125280  45   1.365E+00
  1      394.5155890  47  55.702E+00
  1      394.6368660  47  37.436E+00
  1      395.1310588  42  37.436E+00
  1      395.6920730  49 184.114E+00
  1      396.3776398  40 184.114E+00
  1      396.7756172  52 215.869E+00
  1      397.4095820  43 215.869E+00
  1      397.5059483  45 215.869E+00
  1      398.4230813  51 177.277E+00
  1      398.5293190  43 177.277E+00
  1      398.6256530  40 177.277E+00
  1      399.4544570  52 175.907E+00
  1      399.6990973  57 439.522E+00
  1      399.7541250  42 439.522E+00
  1      400.3288892  45 439.522E+00
  1      400.8425828  42 439.522E+00
  1      400.9964822  52  61.299E+00
  1      402.0141450  45  61.299E+00
  1      403.0311307  43  61.299E+00
  1      403.2254185  53 190.057E+00
  1      404.1490410  52  12.442E+00
  1      404.2129805  41  12.442E+00
  1      404.4079530  52 155.795E+00
  1      405.3731057  45   1.510E+00
  1      406.4591335  40   1.510E+00
  1      406.5212643  45   1.510E+00
  1      406.5480105  42   1.510E+00
  1      406.6012538  44   1.510E+00
  1      407.1418088  49  98.525E+00
  1      407.4795013  40  98.525E+00
  1      407.5014570  61   1.979E+03
  1      407.5117670  43   1.979E+03
  1      408.1762065  53 186.026E+00
  1      408.6272315  47   7.916E+00
  1      408.6911245  41   7.916E+00
  1      408.7235708  43   7.916E+00
  1      409.2353033  45   7.916E+00
  1      409.7505288  43   7.916E+00
  1      410.6077318  49 118.751E+00
  1      410.8672732  51  12.342E+00
  1      410.9006118  47   7.058E+00
  1      411.8756543  45   7.058E+00
  1      411.9856910  42   0.000E+00
  1      412.0501597  46   4.393E+00
  1      412.1491340  45   9.402E+00
