C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R-10-15\trx_30_R10_15_w_AE.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Fri Jan 08 10:28:12 2016

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1       20.0385853  45   4.807E+00
  1       20.0485210  46  12.519E+00
  1       20.0685193  46  11.141E+00
  1       20.0885170  46   8.421E+00
  1       20.1085133  46  10.256E+00
  1       20.1119520  45  10.256E+00
  1       20.1485090  46   6.015E+00
  1       20.1584472  46   9.884E+00
  1       20.1784450  46   7.130E+00
  1       20.1818832  45   1.369E+00
  1       20.1984418  47  10.421E+00
  1       20.2418745  45  10.421E+00
  1       20.2483778  45   0.000E+00
  1       20.2883715  45   3.966E+00
  1       20.3083675  46   7.105E+00
  1       20.3283653  46   4.896E+00
  1       20.3483640  44   4.896E+00
  1       20.3518000  45   1.967E+00
  1       20.3982980  45   2.241E+00
  1       20.4182933  46  10.334E+00
  1       20.5082218  46   6.223E+00
  1       20.5282192  45   2.433E+00
  1       22.0971070  46   6.887E+00
  1       22.1071665  45   2.687E+00
  1       22.1405380  45   2.687E+00
  1       22.1438518  45   3.302E+00
  1       22.1670390  46   7.108E+00
  1       22.1770987  45   0.000E+00
  1       22.1970953  46  10.407E+00
  1       22.2070323  46  10.853E+00
  1       22.2170933  46   7.600E+00
  1       22.2337810  46   6.147E+00
  1       22.2470278  47  92.318E+00
  1       22.2638393  46   6.419E+00
  1       22.2769645  46 108.678E+00
  1       22.2937740  46  86.132E+00
  1       22.3070215  46 169.163E+00
  1       22.3237115  45   0.000E+00
  1       22.3369567  47 182.567E+00
  1       22.3537673  46  96.375E+00
  1       22.3668920  47 114.960E+00
  1       22.3837015  47 104.296E+00
  1       22.3969492  47  96.634E+00
  1       22.4136390  45  88.262E+00
  1       22.4268853  47  20.343E+00
  1       22.4436958  46   7.526E+00
  1       22.4568222  46 104.165E+00
  1       22.4736315  46  92.594E+00
  1       22.4867585  47 190.797E+00
  1       22.5036912  46  85.289E+00
  1       22.5168145  46 108.425E+00
  1       22.5336233  47  17.875E+00
  1       22.5467495  46 190.945E+00
  1       22.5635598  46  98.816E+00
  1       22.5768065  47 175.592E+00
  1       22.5936188  46  86.134E+00
  1       22.6067415  47 173.596E+00
  1       22.6235522  46  13.970E+00
